dataset_id	method_id	dataset_loader	dataset_group	method_group	metric_id	value
10x_human_brain_3k_JE	dummy_solution	10x	JE	dummy	ti_cons_ADT_ATAC	0.5060664042828703
10x_human_brain_3k_JE	dummy_zeros	10x	JE	dummy	ti_cons_ADT_ATAC	0.4981788382451359
10x_lymph_node_lymphoma_14k_JE	baseline_lmds	10x	JE	baseline	ti_cons_ADT_ATAC	0.8626672098832558
10x_lymph_node_lymphoma_14k_JE	baseline_mnn	10x	JE	baseline	ti_cons_ADT_ATAC	0.8499799704298762
10x_lymph_node_lymphoma_14k_JE	baseline_pca	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_lymph_node_lymphoma_14k_JE	baseline_umap	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_lymph_node_lymphoma_14k_JE	dummy_random	10x	JE	dummy	ti_cons_ADT_ATAC	0.49670371790335005
10x_lymph_node_lymphoma_14k_JE	dummy_solution	10x	JE	dummy	ti_cons_ADT_ATAC	0
10x_lymph_node_lymphoma_14k_JE	dummy_zeros	10x	JE	dummy	ti_cons_ADT_ATAC	0.49749533185860934
10x_malt_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	ti_cons_ADT_ATAC	0.6767608765586617
10x_malt_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	ti_cons_ADT_ATAC	0.8855439785629184
10x_malt_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	ti_cons_ADT_ATAC	0.8955093511748092
10x_malt_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	ti_cons_ADT_ATAC	0.22433794363126858
10x_malt_10k_protein_v3_JE	dummy_random	10x	JE	dummy	ti_cons_ADT_ATAC	0.5103004640130795
10x_malt_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	ti_cons_ADT_ATAC	0
10x_malt_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	ti_cons_ADT_ATAC	0.495041284175024
10x_pbmc_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	ti_cons_ADT_ATAC	0.7289576044524257
10x_pbmc_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	ti_cons_ADT_ATAC	0.9003501918142616
10x_pbmc_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	ti_cons_ADT_ATAC	0.7997554959426122
10x_pbmc_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_pbmc_10k_protein_v3_JE	dummy_random	10x	JE	dummy	ti_cons_ADT_ATAC	0.4971040600852796
10x_pbmc_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	ti_cons_ADT_ATAC	0
10x_pbmc_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	ti_cons_ADT_ATAC	0.5079851166611349
10x_pbmc_granulocyte_sorted_10k_JE	baseline_lmds	10x	JE	baseline	ti_cons_ADT_ATAC	0.6603778596285659
10x_pbmc_granulocyte_sorted_10k_JE	baseline_mnn	10x	JE	baseline	ti_cons_ADT_ATAC	0.4044146950844646
10x_pbmc_granulocyte_sorted_10k_JE	baseline_pca	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_pbmc_granulocyte_sorted_10k_JE	baseline_umap	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_random	10x	JE	dummy	ti_cons_ADT_ATAC	0.5054321914719724
10x_pbmc_granulocyte_sorted_10k_JE	dummy_solution	10x	JE	dummy	ti_cons_ADT_ATAC	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_zeros	10x	JE	dummy	ti_cons_ADT_ATAC	0.4979108624375568
10x_pbmc_granulocyte_sorted_3k_JE	baseline_lmds	10x	JE	baseline	ti_cons_ADT_ATAC	0.6135094946892937
10x_pbmc_granulocyte_sorted_3k_JE	baseline_mnn	10x	JE	baseline	ti_cons_ADT_ATAC	0.8368797095162357
10x_pbmc_granulocyte_sorted_3k_JE	baseline_pca	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_pbmc_granulocyte_sorted_3k_JE	baseline_umap	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_pbmc_granulocyte_sorted_3k_JE	dummy_random	10x	JE	dummy	ti_cons_ADT_ATAC	0.503105009330689
10x_pbmc_granulocyte_sorted_3k_JE	dummy_solution	10x	JE	dummy	ti_cons_ADT_ATAC	0
10x_pbmc_granulocyte_sorted_3k_JE	dummy_zeros	10x	JE	dummy	ti_cons_ADT_ATAC	0.5098051171457698
10x_pbmc_unsorted_10k_JE	baseline_lmds	10x	JE	baseline	ti_cons_ADT_ATAC	0.5880995345098503
10x_pbmc_unsorted_10k_JE	baseline_mnn	10x	JE	baseline	ti_cons_ADT_ATAC	0.7467101312955032
10x_pbmc_unsorted_10k_JE	baseline_pca	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_pbmc_unsorted_10k_JE	baseline_umap	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_pbmc_unsorted_10k_JE	dummy_random	10x	JE	dummy	ti_cons_ADT_ATAC	0.49685468406736133
10x_pbmc_unsorted_10k_JE	dummy_solution	10x	JE	dummy	ti_cons_ADT_ATAC	0
10x_pbmc_unsorted_10k_JE	dummy_zeros	10x	JE	dummy	ti_cons_ADT_ATAC	0.501882585282803
10x_pbmc_unsorted_3k_JE	baseline_lmds	10x	JE	baseline	ti_cons_ADT_ATAC	0.7260197476468463
10x_pbmc_unsorted_3k_JE	baseline_mnn	10x	JE	baseline	ti_cons_ADT_ATAC	0.9082507950475627
10x_pbmc_unsorted_3k_JE	baseline_pca	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_pbmc_unsorted_3k_JE	baseline_umap	10x	JE	baseline	ti_cons_ADT_ATAC	0
10x_pbmc_unsorted_3k_JE	dummy_random	10x	JE	dummy	ti_cons_ADT_ATAC	0.49929799338624015
10x_pbmc_unsorted_3k_JE	dummy_solution	10x	JE	dummy	ti_cons_ADT_ATAC	0
10x_pbmc_unsorted_3k_JE	dummy_zeros	10x	JE	dummy	ti_cons_ADT_ATAC	0.5069764800020364
azimuth_ref_JE	baseline_lmds	azimuth	JE	baseline	ti_cons_ADT_ATAC	0
azimuth_ref_JE	baseline_mnn	azimuth	JE	baseline	ti_cons_ADT_ATAC	0
azimuth_ref_JE	baseline_pca	azimuth	JE	baseline	ti_cons_ADT_ATAC	0
azimuth_ref_JE	baseline_umap	azimuth	JE	baseline	ti_cons_ADT_ATAC	0
azimuth_ref_JE	dummy_random	azimuth	JE	dummy	ti_cons_ADT_ATAC	0
azimuth_ref_JE	dummy_solution	azimuth	JE	dummy	ti_cons_ADT_ATAC	0
azimuth_ref_JE	dummy_zeros	azimuth	JE	dummy	ti_cons_ADT_ATAC	0
babel_GM12878_JE	baseline_lmds	babel	JE	baseline	ti_cons_ADT_ATAC	0.6003814089592434
babel_GM12878_JE	baseline_mnn	babel	JE	baseline	ti_cons_ADT_ATAC	0.9250441627534454
babel_GM12878_JE	baseline_pca	babel	JE	baseline	ti_cons_ADT_ATAC	0
babel_GM12878_JE	baseline_umap	babel	JE	baseline	ti_cons_ADT_ATAC	0
babel_GM12878_JE	dummy_random	babel	JE	dummy	ti_cons_ADT_ATAC	0.5065125020112169
babel_GM12878_JE	dummy_solution	babel	JE	dummy	ti_cons_ADT_ATAC	0
babel_GM12878_JE	dummy_zeros	babel	JE	dummy	ti_cons_ADT_ATAC	0.5172599191972671
dyngen_atac_1_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.7233082951955434
dyngen_atac_1_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.954053485755352
dyngen_atac_1_JE	baseline_pca	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.6450345907691107
dyngen_atac_1_JE	baseline_umap	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.4161844117993256
dyngen_atac_1_JE	dummy_random	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.5173846584971483
dyngen_atac_1_JE	dummy_solution	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.530064224497318
dyngen_atac_1_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.520869144635183
dyngen_atac_2_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.6637423440384601
dyngen_atac_2_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.9677451497988407
dyngen_atac_2_JE	baseline_pca	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.5693982763486937
dyngen_atac_2_JE	baseline_umap	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.6597138222536773
dyngen_atac_2_JE	dummy_random	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.5214797767245573
dyngen_atac_2_JE	dummy_solution	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.3885595339530763
dyngen_atac_2_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.4948109920965622
dyngen_atac_3_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.4992730617886548
dyngen_atac_3_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.5512226500574973
dyngen_atac_3_JE	baseline_pca	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.8173137728806882
dyngen_atac_3_JE	baseline_umap	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.2605151876853652
dyngen_atac_3_JE	dummy_random	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.48333854163669215
dyngen_atac_3_JE	dummy_solution	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.6910677278413137
dyngen_atac_3_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.5051575224186804
dyngen_citeseq_1_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.7175089108639361
dyngen_citeseq_1_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.6663379400966862
dyngen_citeseq_1_JE	baseline_pca	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.7131846256345564
dyngen_citeseq_1_JE	baseline_umap	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.5709168169161346
dyngen_citeseq_1_JE	dummy_random	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.49493976234998627
dyngen_citeseq_1_JE	dummy_solution	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.6364805176576117
dyngen_citeseq_1_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.4936674854558171
dyngen_citeseq_2_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.7115439545744583
dyngen_citeseq_2_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.884646845437495
dyngen_citeseq_2_JE	baseline_pca	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.6836529219168106
dyngen_citeseq_2_JE	baseline_umap	dyngen	JE	baseline	ti_cons_ADT_ATAC	0
dyngen_citeseq_2_JE	dummy_random	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.5000410610690237
dyngen_citeseq_2_JE	dummy_solution	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.4253541610192466
dyngen_citeseq_2_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.5038941637489435
dyngen_citeseq_3_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.5094356106175634
dyngen_citeseq_3_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.7014595375119309
dyngen_citeseq_3_JE	baseline_pca	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.710041172401181
dyngen_citeseq_3_JE	baseline_umap	dyngen	JE	baseline	ti_cons_ADT_ATAC	0.5736722821439852
dyngen_citeseq_3_JE	dummy_random	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.49861725615762675
dyngen_citeseq_3_JE	dummy_solution	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.8141014070433679
dyngen_citeseq_3_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_ADT_ATAC	0.48452807459861263
openproblems_bmmc_multiome_JE	baseline_lmds	openproblems	JE	baseline	ti_cons_ADT_ATAC	0.503904921305563
openproblems_bmmc_multiome_JE	baseline_mnn	openproblems	JE	baseline	ti_cons_ADT_ATAC	0.49709509394108825
openproblems_bmmc_multiome_JE	baseline_pca	openproblems	JE	baseline	ti_cons_ADT_ATAC	0
openproblems_bmmc_multiome_JE	baseline_umap	openproblems	JE	baseline	ti_cons_ADT_ATAC	0
openproblems_bmmc_multiome_JE	dummy_random	openproblems	JE	dummy	ti_cons_ADT_ATAC	0.49384910697337425
openproblems_bmmc_multiome_JE	dummy_solution	openproblems	JE	dummy	ti_cons_ADT_ATAC	0
openproblems_bmmc_multiome_JE	dummy_zeros	openproblems	JE	dummy	ti_cons_ADT_ATAC	0.5075550538390681
totalvispleenlymph_spleen_lymph_111_JE	baseline_lmds	totalvispleenlymph	JE	baseline	ti_cons_ADT_ATAC	0.8981764871248756
totalvispleenlymph_spleen_lymph_111_JE	baseline_mnn	totalvispleenlymph	JE	baseline	ti_cons_ADT_ATAC	0.9295018211043479
totalvispleenlymph_spleen_lymph_111_JE	baseline_pca	totalvispleenlymph	JE	baseline	ti_cons_ADT_ATAC	0.9287555048052558
totalvispleenlymph_spleen_lymph_111_JE	baseline_umap	totalvispleenlymph	JE	baseline	ti_cons_ADT_ATAC	0
totalvispleenlymph_spleen_lymph_111_JE	dummy_random	totalvispleenlymph	JE	dummy	ti_cons_ADT_ATAC	0.4986991725083893
totalvispleenlymph_spleen_lymph_111_JE	dummy_solution	totalvispleenlymph	JE	dummy	ti_cons_ADT_ATAC	0
totalvispleenlymph_spleen_lymph_111_JE	dummy_zeros	totalvispleenlymph	JE	dummy	ti_cons_ADT_ATAC	0.4972826417876735
totalvispleenlymph_spleen_lymph_206_JE	baseline_lmds	totalvispleenlymph	JE	baseline	ti_cons_ADT_ATAC	0.7641873555538625
totalvispleenlymph_spleen_lymph_206_JE	baseline_mnn	totalvispleenlymph	JE	baseline	ti_cons_ADT_ATAC	0.7435687793554001
totalvispleenlymph_spleen_lymph_206_JE	baseline_pca	totalvispleenlymph	JE	baseline	ti_cons_ADT_ATAC	0.7272458962271351
totalvispleenlymph_spleen_lymph_206_JE	baseline_umap	totalvispleenlymph	JE	baseline	ti_cons_ADT_ATAC	0
totalvispleenlymph_spleen_lymph_206_JE	dummy_random	totalvispleenlymph	JE	dummy	ti_cons_ADT_ATAC	0.4998059767512509
totalvispleenlymph_spleen_lymph_206_JE	dummy_solution	totalvispleenlymph	JE	dummy	ti_cons_ADT_ATAC	0
totalvispleenlymph_spleen_lymph_206_JE	dummy_zeros	totalvispleenlymph	JE	dummy	ti_cons_ADT_ATAC	0.4970648677204596
10x_5k_pbmc_protein_v3_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.6305730974998818
10x_5k_pbmc_protein_v3_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.6208590769872684
10x_5k_pbmc_protein_v3_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0.8423379011896174
10x_5k_pbmc_protein_v3_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0.40532554349200095
10x_5k_pbmc_protein_v3_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.5101943101419858
10x_5k_pbmc_protein_v3_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0
10x_5k_pbmc_protein_v3_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.5046162210841065
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.6041832134142802
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.6341989854594596
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0.7285679171174608
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.5094508976470793
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0.3267584437112608
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.5085549984572975
10x_e18_mouse_brain_fresh_5k_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.6655085879524172
10x_e18_mouse_brain_fresh_5k_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.4975501078946762
10x_e18_mouse_brain_fresh_5k_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0
10x_e18_mouse_brain_fresh_5k_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0
10x_e18_mouse_brain_fresh_5k_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.4989108139012072
10x_e18_mouse_brain_fresh_5k_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0
10x_e18_mouse_brain_fresh_5k_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.5017666050582825
10x_human_brain_3k_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.5814803642409244
10x_human_brain_3k_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.8884810907439913
10x_human_brain_3k_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0
10x_human_brain_3k_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0
10x_human_brain_3k_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.5016387134239909
10x_human_brain_3k_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0.4694351572885274
10x_human_brain_3k_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.5014050732429072
10x_lymph_node_lymphoma_14k_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.7127618923497432
10x_lymph_node_lymphoma_14k_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.80229839078092
10x_lymph_node_lymphoma_14k_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0
10x_lymph_node_lymphoma_14k_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0
10x_lymph_node_lymphoma_14k_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.5000927474248871
10x_lymph_node_lymphoma_14k_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0
10x_lymph_node_lymphoma_14k_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.49799463678609296
10x_malt_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.483081147613428
10x_malt_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.7967203986685997
10x_malt_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0.7997875445034806
10x_malt_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0.25263051910093937
10x_malt_10k_protein_v3_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.5036677179339581
10x_malt_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0
10x_malt_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.49747723777272373
10x_pbmc_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.706652322034596
10x_pbmc_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.8409245572661037
10x_pbmc_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0.7883054288746603
10x_pbmc_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0.07848878423119593
10x_pbmc_10k_protein_v3_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.4963115511658154
10x_pbmc_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0
10x_pbmc_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.5018185341498381
10x_pbmc_granulocyte_sorted_10k_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.5988087076584647
10x_pbmc_granulocyte_sorted_10k_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.6284064991985645
10x_pbmc_granulocyte_sorted_10k_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0
10x_pbmc_granulocyte_sorted_10k_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.5009025359339133
10x_pbmc_granulocyte_sorted_10k_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.49926494121531784
10x_pbmc_granulocyte_sorted_3k_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.7455803465986639
10x_pbmc_granulocyte_sorted_3k_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.8845832540178213
10x_pbmc_granulocyte_sorted_3k_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0
10x_pbmc_granulocyte_sorted_3k_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0
10x_pbmc_granulocyte_sorted_3k_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.495966696922293
10x_pbmc_granulocyte_sorted_3k_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0.28620432016450803
10x_pbmc_granulocyte_sorted_3k_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.4961070538993445
10x_pbmc_unsorted_10k_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.686970225108276
10x_pbmc_unsorted_10k_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.8326008132287178
10x_pbmc_unsorted_10k_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0
10x_pbmc_unsorted_10k_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0
10x_pbmc_unsorted_10k_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.498346635955368
10x_pbmc_unsorted_10k_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0
10x_pbmc_unsorted_10k_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.5026134141017595
10x_pbmc_unsorted_3k_JE	baseline_lmds	10x	JE	baseline	ti_cons_mean	0.7866653471610374
10x_pbmc_unsorted_3k_JE	baseline_mnn	10x	JE	baseline	ti_cons_mean	0.9162015813047392
10x_pbmc_unsorted_3k_JE	baseline_pca	10x	JE	baseline	ti_cons_mean	0
10x_pbmc_unsorted_3k_JE	baseline_umap	10x	JE	baseline	ti_cons_mean	0
10x_pbmc_unsorted_3k_JE	dummy_random	10x	JE	dummy	ti_cons_mean	0.5020519087773847
10x_pbmc_unsorted_3k_JE	dummy_solution	10x	JE	dummy	ti_cons_mean	0.2944161230462269
10x_pbmc_unsorted_3k_JE	dummy_zeros	10x	JE	dummy	ti_cons_mean	0.5098607701900144
azimuth_ref_JE	baseline_lmds	azimuth	JE	baseline	ti_cons_mean	0
azimuth_ref_JE	baseline_mnn	azimuth	JE	baseline	ti_cons_mean	0
azimuth_ref_JE	baseline_pca	azimuth	JE	baseline	ti_cons_mean	0
azimuth_ref_JE	baseline_umap	azimuth	JE	baseline	ti_cons_mean	0
azimuth_ref_JE	dummy_random	azimuth	JE	dummy	ti_cons_mean	0
azimuth_ref_JE	dummy_solution	azimuth	JE	dummy	ti_cons_mean	0
azimuth_ref_JE	dummy_zeros	azimuth	JE	dummy	ti_cons_mean	0
babel_GM12878_JE	baseline_lmds	babel	JE	baseline	ti_cons_mean	0.6128612808023844
babel_GM12878_JE	baseline_mnn	babel	JE	baseline	ti_cons_mean	0.7022246088681388
babel_GM12878_JE	baseline_pca	babel	JE	baseline	ti_cons_mean	0
babel_GM12878_JE	baseline_umap	babel	JE	baseline	ti_cons_mean	0
babel_GM12878_JE	dummy_random	babel	JE	dummy	ti_cons_mean	0.5064498279856287
babel_GM12878_JE	dummy_solution	babel	JE	dummy	ti_cons_mean	0
babel_GM12878_JE	dummy_zeros	babel	JE	dummy	ti_cons_mean	0.5059553592541225
dyngen_atac_1_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_mean	0.7233082951955434
dyngen_atac_1_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_mean	0.954053485755352
dyngen_atac_1_JE	baseline_pca	dyngen	JE	baseline	ti_cons_mean	0.6450345907691107
dyngen_atac_1_JE	baseline_umap	dyngen	JE	baseline	ti_cons_mean	0.4161844117993256
dyngen_atac_1_JE	dummy_random	dyngen	JE	dummy	ti_cons_mean	0.5173846584971483
dyngen_atac_1_JE	dummy_solution	dyngen	JE	dummy	ti_cons_mean	0.530064224497318
dyngen_atac_1_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_mean	0.520869144635183
dyngen_atac_2_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_mean	0.6637423440384601
dyngen_atac_2_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_mean	0.9677451497988407
dyngen_atac_2_JE	baseline_pca	dyngen	JE	baseline	ti_cons_mean	0.5693982763486937
dyngen_atac_2_JE	baseline_umap	dyngen	JE	baseline	ti_cons_mean	0.6597138222536773
dyngen_atac_2_JE	dummy_random	dyngen	JE	dummy	ti_cons_mean	0.5214797767245573
dyngen_atac_2_JE	dummy_solution	dyngen	JE	dummy	ti_cons_mean	0.3885595339530763
dyngen_atac_2_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_mean	0.4948109920965622
dyngen_atac_3_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_mean	0.4992730617886548
dyngen_atac_3_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_mean	0.5512226500574973
dyngen_atac_3_JE	baseline_pca	dyngen	JE	baseline	ti_cons_mean	0.8173137728806882
dyngen_atac_3_JE	baseline_umap	dyngen	JE	baseline	ti_cons_mean	0.2605151876853652
dyngen_atac_3_JE	dummy_random	dyngen	JE	dummy	ti_cons_mean	0.48333854163669215
dyngen_atac_3_JE	dummy_solution	dyngen	JE	dummy	ti_cons_mean	0.6910677278413137
dyngen_atac_3_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_mean	0.5051575224186804
dyngen_citeseq_1_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_mean	0.7175089108639361
dyngen_citeseq_1_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_mean	0.6663379400966862
dyngen_citeseq_1_JE	baseline_pca	dyngen	JE	baseline	ti_cons_mean	0.7131846256345564
dyngen_citeseq_1_JE	baseline_umap	dyngen	JE	baseline	ti_cons_mean	0.5709168169161346
dyngen_citeseq_1_JE	dummy_random	dyngen	JE	dummy	ti_cons_mean	0.49493976234998627
dyngen_citeseq_1_JE	dummy_solution	dyngen	JE	dummy	ti_cons_mean	0.6364805176576117
dyngen_citeseq_1_JE	dummy_zeros	dyngen	JE	dummy	ti_cons_mean	0.4936674854558171
dyngen_citeseq_2_JE	baseline_lmds	dyngen	JE	baseline	ti_cons_mean	0.7115439545744583
dyngen_citeseq_2_JE	baseline_mnn	dyngen	JE	baseline	ti_cons_mean	0.884646845437495
dyngen_citeseq_2_JE	baseline_pca	dyngen	JE	baseline	ti_cons_mean	0.6836529219168106
dyngen_citeseq_2_JE	baseline_umap	dyngen	JE	baseline	ti_cons_mean	0
dyngen_citeseq_2_JE	dummy_random	dyngen	JE	dummy	ti_cons_mean	0.5000410610690237
dyngen_citeseq_2_JE	dummy_solution	dyngen	JE	dummy	ti_cons_mean	0.4253541610192466
